54673;Ammeldingen b.Neuerb.
67487;Sankt Martin
57271;Hilchenbach
47877;Willich
60318;Frankfurt am Main
45259;Essen
56729;Monreal
66128;Saarbrücken
71576;Burgstetten
54597;Lünebach
70378;Stuttgart
77773;Schenkenzell
73569;Eschach
54616;Winterspelt
65552;Limburg a. d. Lahn
56865;Walhausen
56281;Schwall
73489;Sperrhof
54552;Ellscheid
73441;Osterholz
74249;Trautenhof
66909;Matzenbach
54689;Übereisenbach
56766;Horperath
60389;Frankfurt am Main
76879;Hochstadt (Pfalz)
71543;Stocksberg, Gem Beilstein
69151;Neckargemünd
88370;Ebenweiler
89189;Neenstetten
72589;Westerheim
49477;Ibbenbüren
88377;Riedhausen
56307;Harschbach
54332;Wasserliesch
45128;Essen
56858;Forst (Hunsrück)
56841;Traben-Trarbach
76351;Linkenheim-Hochstetten
72764;Reutlingen
73655;Plüderhausen
54413;Gusenburg
54646;Stockem
41063;Mönchengladbach
15913;Märkische Heide
56357;Auel
56814;Ediger-Eller
55779;Heimbach
41363;Jüchen
63526;Erlensee
55127;Mainz
07937;Zeulenroda
56746;Hohenleimbach
89604;Allmendingen
79427;Eschbach
73453;Abtsgmünd
76889;Schweigen-Rechtenbach
40217;Düsseldorf
66887;Neunkirchen am Potzb.
54424;Burtscheid
57629;Dreifelden
33014;Bad Driburg
57639;Rodenbach b.Puderbach
47906;Kempen
51491;Overath
32676;Lügde der Osterräder
76865;Insheim
58339;Breckerfeld
78580;Bärenthal
56288;Michelbach
34134;Kassel
47533;Kleve
55566;Kirschroth
79283;Bollschweil
79585;Steinen
66871;Ehweiler
55767;Siesbach
79400;Kandern
55592;Desloch
34246;Vellmar
75045;Walzbachtal
88326;Aulendorf
75228;Ispringen
50169;Kerpen
71570;Katharinenhof
32051;Herford
77770;Durbach
54317;Herl
79804;Dogern
73072;Frauenholz
55288;Spiesheim
78564;Reichenbach
73033;Göppingen
61350;Bad Homburg v. d. Höhe
52159;Roetgen
67468;Neidenfels
37242;Bad Sooden-Allendorf
32756;Detmold
68782;Brühl
66994;Dahn
75334;Straubenhardt
53572;Bruchhausen
51429;Bergisch Gladbach
67737;Olsbrücken
67806;Rockenhausen
45481;Mülheim an der Ruhr
54619;Großkampenberg
56220;Kettig
78554;Michelhölzle
54636;Rittersdorf
71549;Glaitenhof
66851;Oberarnbach
52076;Aachen
55270;Essenheim
72336;Balingen
45966;Gladbeck
66894;Wiesbach
54636;Nattenheim
54552;Dreis-Brück
35282;Rauschenberg
45239;Essen
55593;Rüdesheim
55469;Pleizenhausen
50127;Bergheim
56587;Oberraden
54614;Winringen
72297;Völmlesmühle
42899;Remscheid
57635;Weyerbusch
54655;Orsfeld
67150;Niederkirchen b.Deid.
28195;Bremen
56075;Koblenz
64757;Rothenberg
56357;Reitzenhain
74635;Kupferzell
65201;Wiesbaden
76835;Rhodt unter Rietburg
54636;Hüttingen an der Kyll
74172;Neckarsulm
54662;Philippsheim
56645;Nickenich
74357;Bönnigheim
48161;Münster
57572;Niederfischbach
66887;Niederalben
54411;Deuselbach
66903;Frohnhofen
54608;Sellerich
72574;Bad Urach
54441;Taben-Rodt
66503;Dellfeld
66501;Großbundenbach
66871;Reichweiler
56769;Mannebach
54426;Neunkirchen
66111;Saarbrücken
36289;Friedewald
45711;Datteln
88662;Überlingen
71126;Gäufelden
55776;Hahnweiler
54570;Hohenfels-Essingen
54595;Orlenbach
3855;Shifflange
61279;Grävenwiesbach
55237;Flonheim
68549;Ilvesheim
34295;Edermünde
56355;Winterwerb
58239;Schwerte
56357;Nochern
55490;Woppenroth
54668;Kaschenbach
54472;Longkamp
53177;Bonn
72285;Pfalzgrafenweiler
59558;Lippstadt
56242;Marienrachdorf
67141;Neuhofen
59077;Hamm
56412;Boden
56305;Puderbach
70193;Stuttgart
34621;Frielendorf
55278;Weinolsheim
88361;Boms
34128;Kassel
75239;Eisingen
76857;Eußerthal
88400;Biberach
69251;Gaiberg
54636;Baustert
66957;Eppenbrunn
56341;Filsen
33699;Bielefeld
66957;Schweix
56346;Lykershausen
73565;Stutzenklinge
54552;Immerath
54673;Leimbach
74199;Untergruppenbach
73312;Geislingen
88441;Mittelbiberach
55758;Schauren
33739;Bielefeld
74388;Talheim
55432;Damscheid
56288;Bubach
54472;Brauneberg
50858;Köln
35576;Wetzlar
67471;Elmstein
71665;Vaihingen
57632;Ziegenhain
72296;Schopfloch
67744;Seelen
57612;Birnbach
40239;Düsseldorf
74389;Cleebronn
66851;Queidersbach
74424;Bühlertann
55257;Budenheim
54649;Mauel
56864;Bad Bertrich
71120;Grafenau
56348;Dörscheid
36329;Romrod
48734;Reken
47665;Sonsbeck
89613;Oberstadion
32425;Minden
73117;Wangen
79595;Rümmingen
46395;Bocholt
52223;Stolberg
56307;Dürrholz
56271;Kleinmaischeid
51381;Leverkusen
66484;Großsteinhausen
67354;Römerberg
54346;Mehring
57635;Mehren
54518;Heckenmünster
79539;Lörrach
36287;Breitenbach a. Herzberg
55239;Gau-Odernheim
72501;Gammertingen
55129;Mainz
64743;Beerfelden
L-7421;Cruchten
55481;Hecken
77756;Hausach
74541;Vellberg
57489;Drolshagen
45892;Gelsenkirchen
56729;Ditscheid
73460;Hüttlingen
73266;Diepoldsburg
33813;Oerlinghausen
54314;Schömerich
54584;Feusdorf
45884;Gelsenkirchen
65520;Bad Camberg
67245;Lambsheim
64654;Mörfelden-Waldorf
65558;Balduinstein
55469;Nannhausen
64750;Lützelbach
74582;Gerabronn
56291;Niedert
73467;Kirchheim
37218;Witzenhausen
51645;Gummersbach
54310;Ralingen
56244;Goddert
56746;Spessart
57629;Limbach
44627;Herne
46325;Borken
59199;Bönen
59556;Lippstadt
57078;Siegen
74226;Nordheim
36110;Schlitz
59192;Bergkamen
69124;Heidelberg
67368;Westheim (Pfalz)
56767;Kaperich
58791;Werdohl
56170;Bendorf
67829;Reiffelbach
71711;Hinterbirkenhof
79669;Zell
75245;Neulingen
60529;Frankfurt am Main
54552;Dockweiler
37276;Meinhard
66978;Leimen
67580;Hamm
67759;Reichsthal
66802;Überherrn
66484;Riedelberg
46562;Voerde
52064;Aachen
42897;Remscheid
74249;Buchhof, Gem Hardthausen
63450;Hanau, Brüder-Grimm-Stadt
69434;Hirschhorn (Neckar)
56191;Weitersburg
55606;Oberhausen bei Kirn
48432;Rheine
48653;Coesfeld
54531;Eckfeld
35614;Aßlar
59427;Unna
73257;Köngen
53534;Barweiler
67256;Weisenheim am Sand
48496;Hopsten
63796;Alzenau
76307;Karlsbad
44149;Dortmund
76275;Ettlingen
58097;Hagen
50189;Elsdorf
67742;Adenbach
74235;Erlenbach
54655;Sankt Thomas
67808;Imsweiler
54649;Waxweiler
55452;Windesheim
74255;Roigheim
36399;Freiensteinau
76835;Gleisweiler
66871;Theisbergstegen
88074;Meckenbeuren
54689;Dahnen
70195;Stuttgart
44225;Dortmund
76835;Roschbach
69121;Heidelberg
50670;Köln
34477;Twistetal
48317;Drensteinfurt
74243;Langenbrettach
54647;Dudeldorf
66882;Hütschenhausen
67725;Börrstadt
44265;Dortmund
66909;Hüffler
76879;Knittelsheim
76437;Rastatt
34286;Spangenberg, Liebenbachstadt
54317;Kasel
66976;Rodalben
37216;Witzenhausen
37671;Höxter
33378;Rheda-Wiedenbrück
56077;Koblenz
55765;Birkenfeld
56357;Marienfels
35452;Heuchelheim
76857;Münchweiler a. Klingb.
54426;Malborn
65399;Kiedrich
72415;Grosselfingen
66399;Mandelbachtal
56472;Dreisbach
41352;Korschenbroich
97082;Würzburg
70378;Sonnenhof
79183;Waldkirch
57258;Freudenberg
55629;Seesbach
55585;Norheim
64407;Fränkisch-Crumbach
33154;Salzkotten
56754;Möntenich
50679;Köln
74834;Heidersbacher Mühle
35418;Buseck
56812;Dohr
56656;Brohl-Lützing
72800;Eningen
56357;Ruppertshofen
52066;Aachen
72511;Bingen
45721;Haltern am See
54675;Mettendorf
54518;Dodenburg
89143;Blaubeuren
67806;Dörrmoschel
88456;Ingoldingen
54552;Brockscheid
88677;Markdorf
69120;Heidelberg
53579;Erpel
58849;Herscheid
88090;Immenstaad
79737;Herrischried
66903;Ohmbach
54584;Jünkerath
72669;Unterensingen
57632;Peterslahr
44289;Dortmund
50354;Hürth
77963;Schwanau
77716;Fischerbach
75399;Unterreichenbach
56244;Weidenhahn
72076;Tübingen
47509;Rheurdt
79790;Küssaberg
68239;Mannheim
67281;Kirchheim a.d.Weinstr.
74429;Sulzbach-Laufen
57439;Attendorn
65554;Limburg a. d. Lahn
35305;Grünberg
64859;Eppertshausen
56462;Höhn
34119;Kassel
56745;Volkesfeld
53577;Neustadt (Wied)
89584;Lauterach
59174;Kamen
53424;Remagen
56814;Landkern
56584;Thalhausen
71579;Warthof
68150;Mannheim
36166;Haunetal
54497;Morbach
55596;Schloßböckelheim
63500;Seligenstadt
54649;Oberpierscheid
57629;Mörsbach
56858;Tellig
69469;Weinheim
54413;Geisfeld
56727;Sankt Johann
76857;Völkersweiler
55758;Hottenbach
75397;Simmozheim
54668;Schankweiler
65385;Rüdesheim am Rhein
67294;Stetten
67811;Dielkirchen
54421;Reinsfeld
79111;Freiburg
73266;Bissingen
66571;Eppelborn
64668;Rimbach
67599;Gundheim
57537;Forst
73630;Remshalden
54614;Giesdorf
54578;Kerpen (Eifel)
56237;Sessenbach
73453;Obersiegenbühl
65549;Limburg a. d. Lahn, Kreisstadt
64289;Darmstadt
55767;Abentheuer
44309;Dortmund
67744;Hohenöllen
34537;Bad Wildungen
40479;Düsseldorf
41460;Neuss
57627;Astert
79594;Inzlingen
73575;Mulfingen
55494;Wahlbach
89160;Himmelweiler
72160;Oberer Eutinger Talhof
79429;Malsburg-Marzell
67744;Hoppstädten
70182;Stuttgart
64385;Reichelsheim (Odenwald)
56357;Lierschied
67707;Schopp
56751;Polch
88709;Meersburg
72184;Eutingen
51067;Köln
67475;Weidenthal
56414;Molsberg
56814;Illerich
44379;Dortmund
77723;Gengenbach
55758;Breitenthal
47279;Duisburg
44339;Dortmund
72532;Gomadingen
66903;Altenkirchen
56291;Utzenhain
54610;Büdesheim
56729;Langenfeld
74653;Ingelfingen
35619;Braunfels
53498;Bad Breisig
56291;Mühlpfad
89183;Breitingen
54570;Kirchweiler
53533;Müsch
54533;Oberöfflingen
54675;Hüttingen bei Lahr
42579;Heiligenhaus
56825;Urschmitt
56290;Buch
56379;Dienethal
55481;Todenroth
56379;Obernhof
66879;Kottweiler-Schwanden
65207;Wiesbaden
54636;Sülm
57614;Ratzert
71686;Remseck
35685;Dillenburg
56291;Birkheim
50737;Köln
45138;Essen
89143;Hinterer Hessenhof
66894;Rosenkopf
53545;Ockenfels
88427;Bad Schussenried
63579;Freigericht
61479;Glashütten
54597;Feuerscheid
53343;Wachtberg
55595;Gutenberg
57520;Langenbach bei Kirburg
48727;Billerbeck
10585;Berlin
33605;Bielefeld
56323;Waldesch
56867;Briedel
53518;Quiddelbach
48485;Neuenkirchen
66904;Brücken (Pfalz)
53881;Euskirchen
89522;Buchhof
47638;Straelen
41236;Mönchengladbach
34466;Wolfhagen
51688;Wipperfürth
55452;Laubenheim
54611;Scheid
40472;Ratingen
56823;Büchel
78465;Konstanz
72581;Dettingen
67742;Buborn
55578;Vendersheim
60486;Frankfurt am Main
47447;Moers
72419;Neufra
56729;Weiler
53539;Borler
44866;Bochum
60487;Frankfurt am Main
66887;Horschbach
89182;Bernstadt
56316;Hanroth
78591;Durchhausen
79232;March
78669;Wellendingen
77974;Meißenheim
59590;Geseke
72213;Altensteig
56244;Maxsain
72070;Tübingen
46414;Rhede
54538;Bausendorf
73116;Wäschenbeuren
53909;Zülpich
72414;Rangendingen
78359;Orsingen-Nenzingen
42699;Solingen
36341;Lauterbach (Hessen), Kreisstadt
57555;Mudersbach
45143;Essen
35279;Neustadt (Hessen)
67273;Weisenheim am Berg
56235;Ransbach-Baumbach
88525;Dürmentingen
53773;Hennef
76887;Bad Bergzabern
55268;Nieder-Olm
76751;Jockgrim
79739;Schwörstadt
72535;Heroldstatt
53474;Bad Neuenahr-Ahrweiler
51145;Köln
47551;Bedburg-Hau
55606;Brauweiler
67161;Gönnheim
47807;Krefeld
63637;Jossgrund
42857;Remscheid
56283;Beulich
73119;Zell
76448;Durmersheim
67678;Mehlingen
74405;Gaildorf
73434;Untersiegenbühl
53840;Troisdorf
00004;Bremen
78652;Deißlingen
67294;Morschheim
56348;Dahlheim
74597;Mittelmühle
55237;Bornheim
69488;Birkenau
45144;Essen
54636;Feilsdorf
74632;Neuenstein
52391;Vettweiß
40593;Düsseldorf
66424;Homburg
89522;Asbach
56814;Faid
56754;Dünfus
52457;Aldenhoven
53859;Niederkassel
54536;Kröv
79254;Oberried
76833;Siebeldingen
56218;Mülheim-Kärlich
65582;Hambach
89165;Halbertshof
67752;Wolfstein
75031;Neuhof
76855;Annweiler am Trifels
58091;Hagen
55234;Bechenheim
34359;Reinhardshagen
55546;Frei-Laubersheim
51063;Köln
72226;Simmersfeld
36151;Burghaun
64397;Modautal
57610;Altenkirchen
59519;Möhnesee
42327;Wuppertal
56843;Irmenach
73441;Heerhof
78532;Tuttlingen
68219;Mannheim
78234;Engen
41849;Wassenberg
35096;Weimar (Lahn)
73107;Eschenbach
59510;Lippetal
54523;Hetzerath
65589;Hadamar
79837;St. Blasien
67714;Waldfischbach-Burgalben
56348;Patersberg
69118;Heidelberg
67715;Geiselberg
56579;Rengsdorf
57635;Wölmersen
61138;Niederdorfelden
66887;Jettenbach
55483;Kappel
89597;Munderkingen
36217;Ronshausen
47139;Duisburg
73099;Adelberg
67482;Freimersheim
54636;Altscheid
48619;Heek
55758;Kempfeld
53506;Kesseling
58638;Iserlohn
32423;Minden
50859;Köln
56414;Bilkheim
56357;Miehlen
56132;Kemmenau
64390;Erzhausen
54539;Ürzig
74931;Lobbach
56370;Gutenacker
37215;Witzenhausen
55452;Dorsheim
56769;Bereborn
54296;Trier
76337;Waldbronn
78595;Hausen
72655;Altdorf
88499;Emeringen
74921;Helmstadt-Bargen
32699;Extertal
74532;Ilshofen
32429;Minden
56332;Lehmen
34399;Oberweser
61476;Kronberg im Taunus
41379;Brüggen
65624;Altendiez
97950;Großrinderfeld
56477;Waigandshain
76771;Hördt
56865;Reidenhausen
61130;Nidderau
64839;Münster
47627;Kevelaer
54669;Bollendorf
54595;Watzerath
76863;Herxheimweyher
56294;Münstermaifeld
57250;Netphen
67808;Schönborn
66989;Nünschweiler
74399;Walheim
72189;Vöhringen
34130;Kassel
66851;Bann
46539;Dinslaken
55452;Rümmelsheim
57641;Oberlahr
54619;Eschfeld
40595;Düsseldorf
89129;Setzingen
56767;Oberelz
55270;Engelstadt
55767;Brücken
72270;Baiersbronn
67731;Otterbach
40235;Düsseldorf
35799;Merenberg, Marktflecken
42781;Haan
57520;Emmerzhausen
66879;Niedermohr
58553;Halver
56368;Ergeshausen
56379;Scheidt
88416;Steinhausen
56290;Lütz
74251;Lehrensteinsfeld
34590;Wabern
53520;Wershofen
88436;Eberhardzell
57629;Malberg
55595;Wallhausen
78736;Epfendorf
54612;Nimshuscheid
55758;Stipshausen
59939;Olsberg
76474;Au
56355;Lautert
34388;Trendelburg
36211;Alheim
55585;Duchroth
54316;Hockweiler
57539;Bitzen
46149;Oberhausen
56412;Oberelbert
72406;Bisingen
67061;Ludwigshafen
88214;Ravensburg
88353;Kißlegg
76476;Bischweier
56587;Straßenhaus
56459;Berzhahn
55452;Hergenfeld
67753;Rothselberg
73432;Aalen
67578;Gimbsheim
78266;Büsingen
66649;Oberthal
74229;Oedheim
44879;Bochum
74572;Blaufelden
53498;Waldorf
64683;Einhausen
67808;Mörsfeld
65326;Aarbergen
55413;Oberdiebach
48167;Münster
55624;Schwerbach
66909;Herschweiler-Pettersh.
73349;Wiesensteig
73272;Neidlingen
56370;Berndroth
54492;Erden
73492;Rainau
67280;Quirnheim
42111;Wuppertal
97896;Freudenberg
79299;Wittnau
56593;Krunkel
73278;Schlierbach
56316;Raubach
34270;Schauenburg
54570;Rockeskyll
75210;Keltern
36284;Hohenroda
37281;Wanfried
76835;Weyher in der Pfalz
41515;Grevenbroich
63796;Kahl
66640;Namborn
36115;Ehrenberg (Rhön)
88373;Muttenhaus
42103;Wuppertal
76767;Hagenbach
67722;Winnweiler
79848;Bonndorf
57612;Helmeroth
66981;Münchweiler a.d. Rodalb
66583;Spiesen-Elversberg
66115;Saarbrücken
79297;Winden
59457;Werl
61118;Bad Vilbel
42287;Wuppertal
54413;Grimburg
54595;Prüm
88699;Frickingen
67136;Fußgönheim
35285;Gemünden (Wohra)
54595;Weinsheim
53520;Senscheid
75236;Kämpfelbach
34376;Immenhausen
79591;Eimeldingen
56357;Bogel
36208;Wildeck
56244;Hahn am See
67596;Dittelsheim-Heßloch
50676;Köln
54518;Bruch
73249;Berghof
78259;Mühlhausen-Ehingen
40489;Düsseldorf
74722;Buchen
34266;Niestetal
58513;Lüdenscheid
54317;Riveris
66996;Hirschthal
57074;Siegen
76863;Herxheim bei Landau/Pf
74549;Wolpertshausen
67071;Ludwigshafen
56220;Kaltenengers
73087;Bad Boll
37247;Großalmerode
55595;Mandel
32108;Bad Salzuflen
76835;Flemlingen
54317;Lorscheid
54426;Merschbach
56459;Stockum-Püschen
55767;Oberbrombach
73575;Horn
70825;Korntal-Münchingen
79285;Ebringen
54441;Wellen
53539;Gelenberg
89610;Oberdischingen
54636;Seffern
78087;Mönchweiler
46282;Dorsten
67724;Gehrweiler
54597;Reuth
74579;Buchmühle
56729;Kehrig
55546;Neu-Bamberg
88147;Achberg
33818;Leopoldshöhe
97993;Creglingen
35578;Wetzlar
42651;Solingen
41469;Neuss
57635;Rettersen
55471;Biebern
70186;Stuttgart
56412;Welschneudorf
74731;Walldürn
60327;Frankfurt am Main
76684;Östringen
33178;Borchen
48145;Münster
71155;Altdorf
76865;Rohrbach
56412;Görgeshausen
74374;Zaberfeld
67468;Frankeneck
45257;Essen
53426;Königsfeld
59065;Hamm
54552;Neichen
34576;Homberg (Efze), Kreisstadt
88285;Bodnegg
54576;Hillesheim
59073;Hamm
67575;Eich
76139;Karlsruhe
55585;Niederhausen
46569;Hünxe
45468;Mülheim an der Ruhr
67659;Kaiserslautern
66129;Saarbrücken
56379;Holzappel
79730;Murg
66133;Saarbrücken
56357;Berg
78713;Gifizenmoos
47798;Krefeld
66919;Schauerberg
72294;Grömbach
53506;Hönningen
54298;Welschbillig
78664;Eschbronn
32758;Detmold
35239;Steffenberg
56858;Altstrimmig
73116;Schützenhof
55578;Gau-Weinheim
66989;Höheinöd
67271;Battenberg (Pfalz)
54675;Niedergeckler
53225;Bonn
66909;Krottelbach
74542;Braunsbach
56459;Pottum
77740;Bad Peterstal-Griesbach
69483;Wald-Michelbach
56814;Greimersburg
53520;Schuld
50939;Köln
57632;Seifen
55776;Frauenberg
49163;Bohmte
79235;Vogtsburg
73525;Schwäbisch Gmünd
35085;Ebsdorfergrund
45659;Recklinghausen
56767;Kötterichen
63667;Nidda
64504;Groß-Gerau
60313;Frankfurt am Main
54426;Berglicht
55595;Argenschwang
73577;Heiligenbruck
54619;Reiff
78733;Neuhaus
74597;Stimpfach
58710;Menden
44532;Lünen
88276;Berg
53498;Gönnersdorf
54295;Trier
64689;Grasellenbach
79280;Au
67297;Marnheim
78136;Schonach
57520;Niederdreisbach
54534;Schladt
67271;Neuleiningen
74348;Lauffen
72760;Reutlingen
58730;Fröndenberg/Ruhr
36214;Nentershausen
51149;Köln
67134;Birkenheide
67308;Ottersheim
54597;Euscheid
54439;Saarburg
56424;Ebernhahn
56479;Homberg
72505;Krauchenwies
78594;Gunningen
34311;Naumburg
72461;Albstadt
74579;Finkenhaus
55124;Mainz
54340;Leiwen
36318;Schwalmtal
35080;Bad Endbach
64678;Lindenfels
54570;Salm
73463;Westhausen
74579;Hahnenmühle
55758;Oberreidenbach
66851;Horbach
89197;Weidenstetten
35781;Weilburg
56414;Herschbach
50823;Köln
48151;Münster
44787;Bochum
76889;Birkenhördt
73642;Klingenmühlhöfle
72631;Aichtal
57334;Bad Laasphe
71034;Böblingen
53539;Bongard
68165;Mannheim
88371;Ebersbach-Musbach
74821;Mosbach
89522;Heidenheim
63110;Rodgau
45329;Essen
56290;Mörsdorf
89129;Wettingen
72367;Weilen
54329;Konz
66869;Ruthweiler
55765;Elchweiler
54518;Hupperath
55131;Mainz
73566;Bibersohl
55596;Waldböckelheim
66132;Saarbrücken
56818;Klotten
53518;Kottenborn
64380;Roßdorf
71540;Murrhardt
35428;Langgöns
34414;Warburg
55234;Offenheim
35394;Gießen
56332;Löf
55234;Biebelnheim
69256;Mauer
60322;Frankfurt am Main
50181;Bedburg
67753;Aschbach
57572;Harbach
88480;Achstetten
67724;Höringen
67752;Oberweiler-Tiefenbach
55595;Burgsponheim
40211;Düsseldorf
67269;Grünstadt
54634;Metterich
79780;Stühlingen
35510;Butzbach, Friedrich-Ludwig-Weidig-Stadt
48369;Saerbeck
74545;Michelfeld
57520;Mauden
76669;Bad Schönborn
56179;Vallendar
89542;Herbrechtingen
35423;Lich
50374;Erftstadt
75177;Katharinenthalerhof
59759;Arnsberg
45478;Mülheim an der Ruhr
55546;Volxheim
67067;Ludwigshafen
70376;Stuttgart
66996;Erfweiler
54675;Niederraden
56294;Gappenach
67688;Rodenbach
76597;Loffenau
53578;Windhagen
73453;Schleifhäusle
35466;Rabenau
55597;Wöllstein
40470;Düsseldorf
89150;Laichingen
36154;Hosenfeld
63549;Ronneburg
64405;Fischbachtal
56472;Hof
57632;Seelbach
89614;Öpfingen
54612;Wawern
54459;Wiltingen
56865;Schauren
71717;Beilstein
56820;Nehren
56581;Melsbach
36272;Niederaula
56761;Brachtendorf
55481;Nieder Kostenz
76848;Darstein
51147;Köln
67592;Flörsheim-Dalsheim
56290;Dommershausen
53913;Swisttal
63517;Rodenbach
76571;Gaggenau
44801;Bochum
61449;Steinbach (Taunus)
42659;Solingen
77656;Offenburg
56767;Uersfeld
33442;Herzebrock-Clarholz
89518;Heidenheim
56459;Langenhahn
53520;Insul
69434;Heddesbach
74653;Künzelsau
34549;Edertal
88284;Wolpertswende
51143;Köln
54441;Ayl
74934;Reichartshausen
53506;Ahrbrück
73553;Haselbach-Söldhaus
67317;Altleiningen
54538;Kinderbeuern
61194;Niddatal
70734;Fellbach
70174;Stuttgart
89616;Rottenacker
56337;Arzbach
78658;Zimmern
54636;Biersdorf am See
70199;Stuttgart
66914;Waldmohr
56348;Weisel
65843;Sulzbach (Taunus)
65719;Hofheim am Taunus, Kreisstadt
36093;Künzell
60437;Frankfurt am Main
51709;Marienheide
67591;Wachenheim
56244;Krümmel
34593;Knüllwald
67808;Ruppertsecken
78652;Wildenstein
56858;Haserich
40545;Düsseldorf
42119;Wuppertal
56814;Beilstein
79215;Biederbach
73453;Zanken
78589;Dürbheim
72644;Oberboihingen
34385;Bad Karlshafen
53809;Ruppichteroth
67816;Standenbühl
63322;Rödermark
60528;Frankfurt am Main
54570;Betteldorf
74731;Storchhof
33039;Nieheim
56283;Halsenbach
88430;Emishalden
66909;Henschtal
67273;Herxheim am Berg
76887;Böllenborn
55487;Niedersohren
53520;Winnerath
67823;Unkenbach
67808;Bayerfeld-Steckweiler
56368;Niedertiefenbach
56767;Gunderath
74831;Gundelsheim
51427;Bergisch Gladbach
33334;Gütersloh
45770;Marl
74677;Dörzbach
65329;Hohenstein
73113;Oberer Etzberg
78269;Volkertshausen
56858;Mittelstrimmig
56459;Weltersburg
72649;Wolfschlugen
73770;Denkendorf
64665;Alsbach-Hähnlein
51674;Wiehl
36251;Ludwigsau
54413;Rascheid
47839;Krefeld
56112;Lahnstein
79102;Freiburg
79312;Landeck
55483;Bärenbach
55442;Warmsroth
57581;Katzwinkel
55608;Griebelschied
74223;Flein
55286;Wörrstadt
63543;Neuberg
79843;Löffingen
69509;Mörlenbach
71397;Leutenbach
67693;Fischbach
57589;Pracht
77793;Gutach
36119;Neuhof
56865;Moritzheim
61203;Reichelsheim (Wetterau)
67808;Ransweiler
54533;Niederscheidweiler
66636;Tholey
55606;Meckenbach
65205;Wiesbaden
54552;Steineberg
66869;Blaubach
61440;Oberursel (Taunus)
67742;Lauterecken
53129;Bonn
47051;Duisburg
59872;Meschede
48431;Rheine
54657;Badem
77654;Offenburg
69245;Bammental
56357;Niederwallmenach
35719;Angelburg
55437;Ober-Hilbersheim
35792;Löhnberg
55469;Rayerschied
56829;Brieden
54424;Lückenburg
35088;Battenberg (Eder)
00001;Schleswig-Holstein
57520;Derschen
46236;Bottrop
72666;Neckartailfingen
67466;Lambrecht (Pfalz)
54426;Heidenburg
78239;Rielasingen-Worblingen
55469;Mutterschied
67822;Waldgrehweiler
55595;Sponheim
56821;Ellenz-Poltersdorf
56249;Herschbach
78592;Egesheim
65620;Waldbrunn (Westerwald)
54298;Gilzem
77716;Hofstetten
00012;Brandenburg
33615;Bielefeld
72510;Stetten
36277;Schenklengsfeld
57520;Dickendorf
56766;Berenbach
73574;Iggingen
00002;Hamburg
57632;Kescheid
76726;Germersheim
72299;Wörnersberg
73635;Obersteinenberg
66885;Altenglan
67816;Dreisen
79274;St. Märgen
74585;Rot am See
74423;Obersontheim
55444;Waldlaubersheim
55435;Gau-Algesheim
37249;Neu-Eichenberg
58454;Witten
32257;Bünde
54552;Hörschhausen
40883;Ratingen
66919;Hermersberg
54649;Lambertsberg
51467;Bergisch Gladbach
65391;Lorch
57520;Kausen
67823;Obermoschel
53819;Neunkirchen-Seelscheid
55444;Eckenroth
53426;Schalkenbach
67316;Carlsberg
72141;Walddorfhäslach
79369;Wyhl
55288;Armsheim
73655;Eulenhof
72411;Bodelshausen
54429;Mandern
36037;Fulda
67590;Monsheim
45131;Essen
33181;Bad Wünnenberg
41189;Mönchengladbach
73486;Adelmannsfelden
67822;Münsterappel
66538;Neunkirchen
66955;Pirmasens
56237;Oberhaid
55758;Oberwörresbach
55576;Zotzenheim
56332;Oberfell
71083;Herrenberg
54655;Malbergweich
79364;Malterdingen
79774;Albbruck
55271;Stadecken-Elsheim
89129;Öllingen
76857;Waldhambach
67745;Grumbach
61137;Schöneck
88422;Bad Buchau
56472;Fehl-Ritzhausen
56203;Höhr-Grenzhausen
54673;Uppershausen
58456;Witten
57612;Idelberg
72537;Mehrstetten
35236;Breidenbach
56412;Heiligenroth
56357;Weyer
89180;Berghülen
79114;Freiburg
73453;Fuchshäusle
56291;Bickenbach
54518;Dreis
53520;Müllenbach
67294;Mauchenheim
73441;Hohenlohe
71691;Freiberg
65558;Gückingen
55758;Mörschied
76889;Gleiszellen-Gleishorb.
55597;Gumbsheim
63452;Hanau
79241;Ihringen
53518;Honerath
79295;Sulzburg
56307;Dernbach
79261;Gutach
60547;Mörfelden-Walldorf
77749;Hohberg
73447;Oberkochen
55626;Bundenbach
79100;Freiburg
34314;Espenau
57080;Siegen
54426;Dhronecken
74592;Kirchberg
78112;St. Georgen
79331;Teningen
88373;Fleischwangen
88099;Neukirch
78567;Fridingen
46419;Isselburg
33397;Rietberg
54317;Osburg
56332;Alken
46244;Bottrop
66978;Donsieders
33335;Gütersloh
65193;Wiesbaden
74206;Bad Wimpfen
71364;Birkachhof
55608;Bergen
56754;Brohl
24955;Harrislee
67294;Rittersheim
54689;Reipeldingen
56459;Guckheim
50931;Köln
76857;Rinnthal
40885;Ratingen
67823;Lettweiler
65558;Holzheim
54597;Habscheid
34637;Schrecksbach
54619;Leidenborn
72401;Haigerloch
88422;Alleshausen
63695;Glauburg
55758;Mittelreidenbach
57612;Eichelhardt
56745;Hausten
79540;Lörrach
74629;Pfedelbach
60326;Frankfurt am Main
40221;Düsseldorf
88400;Bahnstock
55595;Winterburg
55481;Lindenschied
55263;Wackernheim
67583;Guntersblum
88069;Tettnang
72178;Waldachtal
